id_aerogenerateur;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage_lib;periode_allumage_desc;type_feu_lib;type_feu_desc;date_mise_en_service;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj;nom_eolienne
0010012984_E7;0010012984;28370;SAUMERAY;28;24;3.00;150.00;86.00;126.00;139.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-126 EP3;576668.0;6798095.0;2154;Lambert-93;2022-11-11;
0010012984_E5;0010012984;28370;SAUMERAY;28;24;3.00;150.00;86.00;126.00;140.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-126 EP3;576188.0;6798133.0;2154;Lambert-93;2022-11-11;
0010012984_E8;0010012984;28370;SAUMERAY;28;24;3.00;150.00;86.00;126.00;140.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-126 EP3;576703.0;6797609.0;2154;Lambert-93;2022-11-11;
0003701343_E1;0003701343;11115;CUXAC CABARDES;11;76;4.10;150.00;92.00;115.00;785.000;Jour;;Feux fixes;;;VENSYS;VENSYS 115;640753.0;6256256.0;2154;Lambert-93;2022-11-15;
0003701343_E2;0003701343;11115;CUXAC CABARDES;11;76;4.10;150.00;92.00;115.00;777.000;Jour;;Feux fixes;;;VENSYS;VENSYS 115;641001.0;6256450.0;2154;Lambert-93;2022-11-15;
0003701343_E3;0003701343;11115;CUXAC CABARDES;11;76;4.10;150.00;92.00;115.00;782.000;Jour;;Feux fixes;;;VENSYS;VENSYS 115;641259.0;6256659.0;2154;Lambert-93;2022-11-15;
0003701343_E4;0003701343;11079;CAUDEBRONDE;11;76;4.10;150.00;92.00;115.00;778.000;Jour;;Feux fixes;;;VENSYS;VENSYS 115;642420.0;6255680.0;2154;Lambert-93;2022-11-15;
0003701626_E1;0003701626;81192;MURAT SUR VEBRE;81;76;3.00;125.00;80.00;90.00;1091.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V90-3.0MW;688766.0;6283051.0;2154;Lambert-93;2022-11-15;
0003701626_E2;0003701626;81192;MURAT SUR VEBRE;81;76;3.00;125.00;80.00;90.00;1088.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V90-3.0MW;689039.0;6283297.0;2154;Lambert-93;2022-11-15;
0003701626_E3;0003701626;81192;MURAT SUR VEBRE;81;76;3.00;125.00;80.00;90.00;1097.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V90-3.0MW;689285.0;6283500.0;2154;Lambert-93;2022-11-15;
0003701626_E4;0003701626;81192;MURAT SUR VEBRE;81;76;3.00;125.00;80.00;90.00;1121.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V90-3.0MW;689490.0;6283697.0;2154;Lambert-93;2022-11-15;
0003701626_E5;0003701626;81192;MURAT SUR VEBRE;81;76;3.00;125.00;80.00;90.00;1121.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V90-3.0MW;689385.0;6284072.0;2154;Lambert-93;2022-11-15;
0005704314_E1;0005704314;51148;CHEPPES LA PRAIRIE;51;44;2.05;146.00;100.00;92.00;164.000;Jour et Nuit;;Feux à éclats;;;Senvion;MM92;803253.0;6856671.0;2154;Lambert-93;2022-11-15;
0005704314_E2;0005704314;51148;CHEPPES LA PRAIRIE;51;44;2.05;146.00;100.00;92.00;165.000;Jour et Nuit;;Feux à éclats;;;Senvion;MM92;803441.0;6856467.0;2154;Lambert-93;2022-11-15;
0005704314_E3;0005704314;51148;CHEPPES LA PRAIRIE;51;44;2.05;146.00;100.00;92.00;158.000;Jour et Nuit;;Feux à éclats;;;Senvion;MM92;803607.0;6856244.0;2154;Lambert-93;2022-11-15;
0005704314_E4;0005704314;51148;CHEPPES LA PRAIRIE;51;44;2.05;146.00;100.00;92.00;156.000;Jour et Nuit;;Feux à éclats;;;Senvion;MM92;803723.0;6855996.0;2154;Lambert-93;2022-11-15;
0005704314_E5;0005704314;51148;CHEPPES LA PRAIRIE;51;44;2.05;146.00;100.00;92.00;159.000;Jour et Nuit;;Feux à éclats;;;Senvion;MM92;803788.0;6855734.0;2154;Lambert-93;2022-11-15;
0006112593_E5;0006112593;26284;ROUSSAS;26;84;1.75;93.00;60.00;66.00;329.430;Jour et Nuit;;Feux à éclats;;2006-01-18;VESTAS;V66-1.75MW;841416.0;6374452.0;2154;Lambert-93;2022-11-15;
0006112593_E6;0006112593;26284;ROUSSAS;26;84;1.75;93.00;60.00;66.00;339.790;Jour et Nuit;;Feux à éclats;;2006-01-18;VESTAS;V66-1.75MW;841583.0;6374502.0;2154;Lambert-93;2022-11-15;
0006112593_E7;0006112593;26284;ROUSSAS;26;84;1.75;93.00;60.00;66.00;337.440;Jour et Nuit;;Feux à éclats;;2006-01-18;VESTAS;V66-1.75MW;841742.0;6374530.0;2154;Lambert-93;2022-11-15;
0006112593_E9;0006112593;26284;ROUSSAS;26;84;1.75;93.00;60.00;66.00;316.410;Jour et Nuit;;Feux à éclats;;2006-01-18;VESTAS;V66-1.75MW;843165.0;6374191.0;2154;Lambert-93;2022-11-15;
0006112593_E10;0006112593;26284;ROUSSAS;26;84;1.75;93.00;60.00;66.00;316.320;Jour et Nuit;;Feux à éclats;;2006-01-18;VESTAS;V66-1.75MW;843281.0;6374300.0;2154;Lambert-93;2022-11-15;
0006112593_E8;0006112593;26284;ROUSSAS;26;84;1.75;93.00;60.00;66.00;365.250;Jour et Nuit;;Feux à éclats;;2006-01-18;VESTAS;V66-1.75MW;842010.0;6374548.0;2154;Lambert-93;2022-11-15;
0006209896_E1;0006209896;54491;SANCY;54;44;2.00;150.00;100.00;100.00;331.000;Jour et Nuit;;Feux à éclats;;2019-09-20;VESTAS;V110-2.0MW;912970.0;6922518.0;2154;Lambert-93;2022-11-15;
0006209896_E2;0006209896;54491;SANCY;54;44;2.00;150.00;100.00;100.00;337.000;Jour et Nuit;;Feux à éclats;;2019-09-20;VESTAS;V110-2.0MW;912768.0;6922993.0;2154;Lambert-93;2022-11-15;
0006306682_E1;0006306682;85096;LA GARNACHE;85;52;2.00;118.00;78.00;80.00;43.000;Jour et Nuit;;Feux à éclats;;2006-09-01;SGRE;G80-2MW;336719.0;6654498.0;2154;Lambert-93;2022-11-15;
0006306682_E2;0006306682;85096;LA GARNACHE;85;52;2.00;118.00;78.00;80.00;42.000;Jour et Nuit;;Feux à éclats;;2006-09-01;SGRE;G80-2MW;336808.0;6654232.0;2154;Lambert-93;2022-11-15;
0006306682_E3;0006306682;85096;LA GARNACHE;85;52;2.00;118.00;78.00;80.00;48.000;Jour et Nuit;;Feux à éclats;;2006-09-01;SGRE;G80-2MW;336887.0;6653965.0;2154;Lambert-93;2022-11-15;
0006306682_E4;0006306682;85095;FROIDFOND;85;52;2.00;118.00;78.00;80.00;47.000;Jour et Nuit;;Feux à éclats;;2006-09-01;SGRE;G80-2MW;337069.0;6653748.0;2154;Lambert-93;2022-11-15;
0006306682_E5;0006306682;85095;FROIDFOND;85;52;2.00;118.00;78.00;80.00;49.000;Jour et Nuit;;Feux à éclats;;2006-09-01;SGRE;G80-2MW;337295.0;6653583.0;2154;Lambert-93;2022-11-15;
0006306682_E6;0006306682;85095;FROIDFOND;85;52;2.00;118.00;78.00;80.00;50.000;Jour et Nuit;;Feux à éclats;;2006-09-01;SGRE;G80-2MW;337559.0;6653498.0;2154;Lambert-93;2022-11-15;
0006310101_E3;0006310101;72354;THOIGNE;72;52;3.00;172.00;108.00;131.00;132.000;Jour et Nuit;;Feux à éclats;;2022-01-05;NORDEX;N131/3000 Controlled;496317.0;6803573.0;2154;Lambert-93;2022-11-15;
0006310101_E1;0006310101;72354;THOIGNE;72;52;3.00;172.00;108.00;131.00;130.000;Jour et Nuit;;Feux à éclats;;2022-01-05;NORDEX;N131/3000 Controlled;495193.0;6803316.0;2154;Lambert-93;2022-11-15;
0006310101_E2;0006310101;72104;COURGAINS;72;52;3.00;172.00;108.00;131.00;116.000;Jour et Nuit;;Feux à éclats;;2022-01-05;NORDEX;N131/3000 Controlled;495765.0;6803614.0;2154;Lambert-93;2022-11-15;
0006605537_E2;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;804.680;Jour et Nuit;;Feux à éclats;;2007-01-01;VESTAS;V80-2.0MW;641631.0;6255455.0;2154;Lambert-93;2022-11-15;
0006605537_E6;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;799.070;Jour et Nuit;;Feux à éclats;;2007-01-01;VESTAS;V80-2.0MW;642247.0;6255352.0;2154;Lambert-93;2022-11-15;
0006605537_E1;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;804.680;Jour et Nuit;;Feux à éclats;;2007-01-01;VESTAS;V80-2.0MW;641478.0;6255266.0;2154;Lambert-93;2022-11-15;
0006605537_E3;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;802.620;Jour et Nuit;;Feux à éclats;;2007-01-01;VESTAS;V80-2.0MW;641743.0;6255586.0;2154;Lambert-93;2022-11-15;
0006605537_E4;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;796.700;Jour et Nuit;;Feux à éclats;;2007-01-01;VESTAS;V80-2.0MW;641873.0;6255720.0;2154;Lambert-93;2022-11-15;
0006605537_E5;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;796.340;Jour et Nuit;;Feux à éclats;;2007-01-01;VESTAS;V80-2.0MW;642154.0;6255172.0;2154;Lambert-93;2022-11-15;
0006606598_E1;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;702779.56;6241192.0;2154;Lambert-93;2022-11-15;Cuxac E1
0006606598_E2;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;702738.56;6241040.0;2154;Lambert-93;2022-11-15;Cuxac E2
0006606598_E3;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;702591.0;6240607.0;2154;Lambert-93;2022-11-15;Cuxac E3
0006606598_E5;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;702462.5;6240259.0;2154;Lambert-93;2022-11-15;Cuxac E5
0006606598_E4;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;702532.3;6240414.0;2154;Lambert-93;2022-11-15;Cuxac E4
0007005477_E1;0007005477;62006;ACHIET LE PETIT;62;32;2.35;124.50;78.50;92.00;134.000;Jour et Nuit;;Feux à éclats;;2020-09-15;ENERCON;E-92;682732.0;7004410.0;2154;Lambert-93;2022-11-15;
0007005477_E2;0007005477;62006;ACHIET LE PETIT;62;32;2.35;124.50;78.50;92.00;124.000;Jour et Nuit;;Feux à éclats;;2020-09-15;ENERCON;E-92;681932.0;7004448.0;2154;Lambert-93;2022-11-15;
0007005477_E3;0007005477;62006;ACHIET LE PETIT;62;32;2.35;124.50;78.50;92.00;121.000;Jour et Nuit;;Feux à éclats;;2020-09-15;ENERCON;E-92;684049.0;7002266.0;2154;Lambert-93;2022-11-15;
0007005477_E4;0007005477;62006;ACHIET LE PETIT;62;32;2.35;124.50;78.50;92.00;127.000;Jour et Nuit;;Feux à éclats;;2020-09-15;ENERCON;E-92;684263.0;7001939.0;2154;Lambert-93;2022-11-15;
0007005477_E5;0007005477;62006;ACHIET LE PETIT;62;32;2.35;124.50;78.50;92.00;130.000;Jour et Nuit;;Feux à éclats;;2020-09-15;ENERCON;E-92;684404.0;7001554.0;2154;Lambert-93;2022-11-15;
0007005657_E1;0007005657;62364;FRUGES;62;32;2.00;120.00;85.00;71.00;131.000;Jour et Nuit;;Feux à éclats;;2009-07-01;ENERCON;E-70 E4;638385.8;7044300.5;2154;Lambert-93;2022-11-15;
0007212237_E1;0007212237;16389;TURGON;16;75;2.10;150.00;93.00;114.00;173.000;Jour et Nuit;;Feux à éclats;;2022-09-12;SGRE;SG2.1-114;500057.0;6542307.0;2154;Lambert-93;2022-11-15;
0007212237_E2;0007212237;16389;TURGON;16;75;2.10;150.00;93.00;114.00;167.000;Jour et Nuit;;Feux à éclats;;2022-09-12;SGRE;SG2.1-114;499803.0;6542466.0;2154;Lambert-93;2022-11-15;
0007212237_E3;0007212237;16389;TURGON;16;75;2.10;150.00;93.00;114.00;171.000;Jour et Nuit;;Feux à éclats;;2022-09-12;SGRE;SG2.1-114;499292.0;6542742.0;2154;Lambert-93;2022-11-15;
0007212237_E4;0007212237;16389;TURGON;16;75;2.10;150.00;93.00;114.00;170.000;Jour et Nuit;;Feux à éclats;;2022-09-12;SGRE;SG2.1-114;499077.0;6542962.0;2154;Lambert-93;2022-11-15;
0007212237_E5;0007212237;16389;TURGON;16;75;2.10;150.00;93.00;114.00;162.000;Jour et Nuit;;Feux à éclats;;2022-09-12;SGRE;SG2.1-114;499547.0;6542630.0;2154;Lambert-93;2022-11-15;
0010013592_E3;0010013592;45183;LION-EN-BEAUCE;45;24;2.63;137.00;82.00;114.00;133.000;Jour et Nuit;;Feux à éclats;;2021-08-11;SGRE;SG2.6-114;622230.0;6782731.0;2154;Lambert-93;2022-11-15;
0010013592_E1;0010013592;45183;LION-EN-BEAUCE;45;24;2.63;137.00;82.00;114.00;128.000;Jour et Nuit;;Feux à éclats;;2021-08-11;SGRE;SG2.6-114;621488.0;6781630.0;2154;Lambert-93;2022-11-15;
0010013592_E2;0010013592;45183;LION-EN-BEAUCE;45;24;2.63;137.00;82.00;114.00;126.000;Jour et Nuit;;Feux à éclats;;2021-08-11;SGRE;SG2.6-114;621881.0;6782072.0;2154;Lambert-93;2022-11-15;
0100000000_E1;0100000000;89112;COLLAN;89;27;3.60;180.00;114.00;131.00;254.000;Jour;;Feux fixes;;;NORDEX;N131/3000;766505.0;6749907.0;2154;Lambert-93;2022-11-15;
0100000000_E2;0100000000;89112;COLLAN;89;27;3.60;180.00;114.00;131.00;266.000;Jour;;Feux fixes;;;NORDEX;N131/3000;766783.0;6749513.0;2154;Lambert-93;2022-11-15;
0100000000_E3;0100000000;89112;COLLAN;89;27;3.60;180.00;114.00;131.00;276.000;Jour;;Feux fixes;;;NORDEX;N131/3000;767096.0;6749302.0;2154;Lambert-93;2022-11-15;
0100000000_E4;0100000000;89112;COLLAN;89;27;3.60;180.00;114.00;131.00;280.000;Jour;;Feux fixes;;;NORDEX;N131/3000;767280.0;6748964.0;2154;Lambert-93;2022-11-15;
0100000000_E5;0100000000;89393;SERRIGNY;89;27;3.60;180.00;114.00;131.00;294.000;Jour;;Feux fixes;;;NORDEX;N131/3000;767280.0;6748053.0;2154;Lambert-93;2022-11-15;
0100000000_E6;0100000000;89393;SERRIGNY;89;27;3.60;180.00;114.00;131.00;309.000;Jour;;Feux fixes;;;NORDEX;N131/3000;767386.0;6747552.0;2154;Lambert-93;2022-11-15;
0100000000_E7;0100000000;89112;COLLAN;89;27;3.60;180.00;114.00;131.00;251.000;Jour;;Feux fixes;;;NORDEX;N131/3000;766446.0;6748590.0;2154;Lambert-93;2022-11-15;
0100000000_E8;0100000000;89112;COLLAN;89;27;3.60;180.00;114.00;131.00;276.000;Jour;;Feux fixes;;;NORDEX;N131/3000;766622.0;6748058.0;2154;Lambert-93;2022-11-15;
0100000000_E9;0100000000;89168;FLEYS;89;27;3.60;180.00;114.00;131.00;288.000;Jour;;Feux fixes;;;NORDEX;N131/3000;766370.0;6747389.0;2154;Lambert-93;2022-11-15;
0100000699_E1;0100000699;36026;BRION;36;24;4.20;180.00;114.40;138.00;167.000;Jour et Nuit;;Feux fixes;;;ENERCON;E-138 EP3 E2;602451.5;6654723.0;2154;Lambert-93;2022-11-15;E1
0100000699_E2;0100000699;36026;BRION;36;24;4.20;180.00;114.40;138.00;178.000;Jour et Nuit;;Feux fixes;;;ENERCON;E-138 EP3 E2;603012.8;6654829.0;2154;Lambert-93;2022-11-15;E2
0100000699_E3;0100000699;36026;BRION;36;24;4.20;180.00;114.40;138.00;185.130;Jour et Nuit;;Feux fixes;;;ENERCON;E-138 EP3 E2;603480.06;6654824.5;2154;Lambert-93;2022-11-15;E3
0100000699_E5;0100000699;36026;BRION;36;24;3.65;174.00;116.00;132.00;192.390;Jour et Nuit;;Feux fixes;;;SIEMENS GAMESA;SG132 3.65MW T108;604290.9;6654509.5;2154;Lambert-93;2022-11-15;E5
0100000699_E4;0100000699;36026;BRION;36;24;3.65;174.00;116.00;132.00;191.480;Jour et Nuit;;Feux fixes;;;SIEMENS GAMESA;SG132 3.65MW T108;603938.8;6654752.0;2154;Lambert-93;2022-11-15;E4
0100003692_E2;0100003692;36113;MARTIZAY;36;24;6.10;200.00;123.00;158.00;127.000;Jour et Nuit;;Feux fixes;;;GE;GE158 6.1MW T121;549702.0;6639430.0;2154;Lambert-93;2022-11-15;E2
0100003692_E1;0100003692;36113;MARTIZAY;36;24;6.10;200.00;123.00;158.00;130.000;Jour et Nuit;;Feux fixes;;;GE;GE158 6.1 MW T121;549296.0;6639710.0;2154;Lambert-93;2022-11-15;E1
0100003692_E3;0100003692;36010;AZAY-LE-FERRON;36;24;6.10;200.00;123.00;158.00;123.000;Jour et Nuit;;Feux fixes;;;GE;GE158 6.1MW T121;550109.0;6639600.0;2154;Lambert-93;2022-11-15;E3
0005805531_E1;0005805531;76192;CRIEL SUR MER;76;28;1.50;121.00;80.00;82.00;86.500;Jour et Nuit;;Feux à éclats;;2011-07-08;ACCIONA;AW82;581457.06;6990940.0;2154;Lambert-93;2022-11-16;E5
0005805531_E2;0005805531;76192;CRIEL SUR MER;76;28;1.50;121.00;80.00;82.00;89.000;Jour et Nuit;;Feux à éclats;;2011-07-08;ACCIONA;AW82;581629.7;6990787.5;2154;Lambert-93;2022-11-16;E6
0005805531_E3;0005805531;76619;SAINT-MARTIN-LE-GAILLARD;76;28;1.50;121.00;80.00;82.00;90.000;Jour et Nuit;;Feux à éclats;;2011-07-08;ACCIONA;AW82;581808.25;6990625.5;2154;Lambert-93;2022-11-16;E7
0005805531_E4;0005805531;76619;SAINT-MARTIN-LE-GAILLARD;76;28;1.50;121.00;80.00;82.00;90.500;Jour et Nuit;;Feux à éclats;;2011-07-08;ACCIONA;AW82;581992.9;6990469.0;2154;Lambert-93;2022-11-16;E8
0006311388_E2;0006311388;44207;TRANS-SUR-ERDRE;44;52;5.70;200.00;125.00;150.00;41.000;Jour;;Feux fixes;;;VESTAS;V150-4.2MW;373044.94;6717769.5;2154;Lambert-93;2022-11-16;E2
0006311388_E1;0006311388;44207;TRANS-SUR-ERDRE;44;52;5.70;200.00;125.00;150.00;41.000;Jour;;Feux fixes;;;VESTAS;V150-4.2MW;372506.53;6717921.0;2154;Lambert-93;2022-11-16;E1
0006311388_E3;0006311388;44107;MOUZEIL;44;52;5.70;200.00;125.00;150.00;41.000;Jour;;Feux fixes;;;VESTAS;V150-4.2MW;372226.62;6715934.5;2154;Lambert-93;2022-11-16;E3
0006311388_E4;0006311388;44107;MOUZEIL;44;52;5.70;200.00;125.00;150.00;39.000;Jour;;Feux fixes;;;VESTAS;V150-4.2MW;372825.3;6716150.5;2154;Lambert-93;2022-11-16;E4
0006809861_E1;0006809861;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;882.000;Jour et Nuit;;Feux à éclats;;2017-06-09;GAMESA;G87 ;662956.56;6259793.0;2154;Lambert-93;2022-11-16;E4
0006809861_E2;0006809861;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;898.000;Jour et Nuit;;Feux à éclats;;2017-06-09;GAMESA;G87 ;662905.44;6259627.5;2154;Lambert-93;2022-11-16;E5
0006809861_E3;0006809861;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;917.000;Jour et Nuit;;Feux à éclats;;2017-06-09;GAMESA;G87 ;662828.94;6259421.5;2154;Lambert-93;2022-11-16;E6
0006809861_E4;0006809861;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;920.000;Jour et Nuit;;Feux à éclats;;2017-06-09;GAMESA;G87 ;662751.8;6259267.0;2154;Lambert-93;2022-11-16;E7
0006809861_E5;0006809861;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;940.000;Jour et Nuit;;Feux à éclats;;2017-06-09;GAMESA;G87 ;662648.1;6259129.5;2154;Lambert-93;2022-11-16;E8
0006809972_E1;0006809972;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;823.500;Jour et Nuit;;Feux à éclats;;2017-06-07;GAMESA;G87 ;663123.8;6260279.0;2154;Lambert-93;2022-11-16;E1
0006809972_E2;0006809972;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;850.500;Jour et Nuit;;Feux à éclats;;2017-06-07;GAMESA;G87 ;663040.06;6260127.0;2154;Lambert-93;2022-11-16;E2
0006809972_E3;0006809972;81005;ALBINE;81;76;2.00;121.50;78.00;87.00;870.000;Jour et Nuit;;Feux à éclats;;2017-06-07;GAMESA;G87 ;663007.94;6259958.5;2154;Lambert-93;2022-11-16;E3
0007211960_E2;0007211960;17087;CHANTEMERLE-SUR-LA-SOIE;17;75;3.00;179.50;114.00;131.00;34.580;Jour et Nuit;;Feux à éclats;;2021-08-01;NORDEX;N131/3000 Controlled;417418.0;6547102.0;2154;Lambert-93;2022-11-16;
0007211960_E3;0007211960;17087;CHANTEMERLE-SUR-LA-SOIE;17;75;3.00;179.50;114.00;131.00;36.600;Jour et Nuit;;Feux à éclats;;2021-08-01;NORDEX;N131/3000 Controlled;418159.0;6547332.0;2154;Lambert-93;2022-11-16;
0007211960_E4;0007211960;17087;CHANTEMERLE-SUR-LA-SOIE;17;75;3.00;179.50;114.00;131.00;38.680;Jour et Nuit;;Feux à éclats;;2021-08-01;NORDEX;N131/3000 Controlled;417980.0;6546810.0;2154;Lambert-93;2022-11-16;
0007211960_E5;0007211960;17450;TORXE;17;75;3.00;179.50;114.00;131.00;56.000;Jour et Nuit;;Feux à éclats;;2021-08-01;NORDEX;N131/3000 Controlled;418475.0;6546821.0;2154;Lambert-93;2022-11-16;
0007211960_E6;0007211960;17450;TORXE;17;75;3.00;179.50;114.00;131.00;40.190;Jour et Nuit;;Feux à éclats;;2021-08-01;NORDEX;N131/3000 Controlled;418859.0;6546594.0;2154;Lambert-93;2022-11-16;
0007211960_E1;0007211960;17450;TORXE;17;75;3.00;179.50;114.00;131.00;39.590;Jour et Nuit;;Feux à éclats;;2021-08-01;NORDEX;N131/3000 Controlled;416797.0;6547283.0;2154;Lambert-93;2022-11-16;
0010012589_E2;0010012589;28411;VILLARS;28;24;2.35;123.00;79.03;92.00;142.000;Jour et Nuit;;Feux à éclats;;2021-05-04;ENERCON;E-92;591710.0;6792684.0;2154;Lambert-93;2022-11-16;E02
0010012589_E3;0010012589;28411;VILLARS;28;24;2.35;124.00;80.10;92.00;141.000;Jour et Nuit;;Feux à éclats;;2021-05-04;ENERCON;E-92;592098.0;6792466.0;2154;Lambert-93;2022-11-16;E03
0010012589_E1;0010012589;28411;VILLARS;28;24;2.35;115.00;71.31;92.00;144.000;Jour et Nuit;;Feux à éclats;;2021-05-04;ENERCON;E-92;591384.0;6792832.0;2154;Lambert-93;2022-11-16;E01
0010012589_E4;0010012589;28411;VILLARS;28;24;2.35;124.00;79.92;92.00;139.000;Jour et Nuit;;Feux à éclats;;2022-05-04;ENERCON;E-92;592588.0;6792148.0;2154;Lambert-93;2022-11-16;E04
0100000268_E2;0100000268;53188;RENAZE;53;52;3.60;150.00;87.00;126.00;96.000;Jour;;Feux fixes;;;VESTAS;V126-3.6MW;398357.72;6749047.0;2154;Lambert-93;2022-11-16;E2
0100000268_E1;0100000268;53188;RENAZE;53;52;3.60;150.00;87.00;126.00;98.000;Jour;;Feux fixes;;;VESTAS;V126-3.6MW;398098.53;6749116.0;2154;Lambert-93;2022-11-16;E1
0100000268_E3;0100000268;53188;RENAZE;53;52;3.60;150.00;87.00;126.00;96.500;Jour;;Feux fixes;;;VESTAS;V126-3.6MW;400005.88;6748634.5;2154;Lambert-93;2022-11-16;E3
0000000034_E1;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1322.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;768337.0;6388798.0;2154;Lambert-93;2022-11-17;Eolienne 1
0000000034_E2;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1306.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;768557.0;6389034.0;2154;Lambert-93;2022-11-17;Eolienne 2
0000000034_E3;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1330.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;768808.0;6389243.0;2154;Lambert-93;2022-11-17;Eolienne 3
0000000034_E4;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1314.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;769073.0;6389454.0;2154;Lambert-93;2022-11-17;Eolienne 4
0000000034_E5;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1334.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;769320.0;6389823.0;2154;Lambert-93;2022-11-17;Eolienne 5
0000000034_E6;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1312.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;769561.0;6390043.0;2154;Lambert-93;2022-11-17;Eolienne 6
0000000034_E7;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1282.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;769795.0;6390277.0;2154;Lambert-93;2022-11-17;Eolienne 7
0000000034_E8;0000000034;48086;LUC;48;76;3.60;150.00;94.00;112.00;1239.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V112-3,6;769965.0;6390564.0;2154;Lambert-93;2022-11-17;Eolienne 8
0003201884_E1;0003201884;03099;DEUX-CHAISES;03;84;3.45;200.00;132.00;136.00;446.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.45MW;706817.0;6584193.0;2154;Lambert-93;2022-11-17;
0003201884_E2;0003201884;03099;DEUX-CHAISES;03;84;3.45;200.00;132.00;136.00;452.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.45MW;707203.0;6584542.0;2154;Lambert-93;2022-11-17;
0003201884_E3;0003201884;03099;DEUX-CHAISES;03;84;3.45;200.00;132.00;136.00;451.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.45MW;707604.0;6584808.0;2154;Lambert-93;2022-11-17;
0003201884_E4;0003201884;03281;LE THEIL;03;84;3.45;200.00;132.00;136.00;459.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.45MW;707874.0;6585286.0;2154;Lambert-93;2022-11-17;
0003201884_E5;0003201884;03281;LE THEIL;03;84;3.45;200.00;132.00;136.00;439.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.45MW;707669.0;6585923.0;2154;Lambert-93;2022-11-17;
0003201960_E1;0003201960;07018;ASTET;07;84;3.60;199.00;144.60;117.00;1423.500;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;778357.1;6398231.5;2154;Lambert-93;2022-11-17;
0003201960_E2;0003201960;07018;ASTET;07;84;3.60;199.00;144.60;116.80;1421.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;778304.5;6398789.0;2154;Lambert-93;2022-11-17;
